9374,Anjappar,Chennai,Zomato,Chennai_Adyar_DC
9381,Dal Roti Express,Chennai,Zomato,Chennai_Adyar_DC
9384,Donut House,Chennai,Zomato,Chennai_Adyar_DC
9385,Cafe Adoniya,Chennai,Zomato,Chennai_Adyar_DC
9387,Tibbs Frankie,Chennai,Zomato,Chennai_Adyar_DC
9388,Tibbs Frankie,Chennai,Zomato,Chennai_Adyar_DC
9399,Hot Chips,Chennai,Zomato,Chennai_Adyar_DC
9400,Jalpaan,Chennai,Zomato,Chennai_Adyar_DC
9405,Login,Chennai,Zomato,Chennai_Adyar_DC
9669,Burger Point,Chennai,Zomato,Chennai_Adyar_DC
9824,The French Loaf,Chennai,Zomato,Chennai_Adyar_DC
10067,Hot Pot China,Chennai,Zomato,Chennai_Adyar_DC
10068,Burger Point,Chennai,Zomato,Chennai_Adyar_DC
10071,Chocoholick,Chennai,Zomato,Chennai_Adyar_DC
10075,Hajeeras Kitchen,Chennai,Zomato,Chennai_Adyar_DC
10078,The Royals Biryani,Chennai,Zomato,Chennai_Adyar_DC
10079,LunchPI,Chennai,Zomato,Chennai_Adyar_DC
10080,Donut House,Chennai,Zomato,Chennai_Adyar_DC
10084,Namma Aachi,Chennai,Zomato,Chennai_Adyar_DC
10529,Pizza Republic (Besant Nagar),Chennai,Zomato,Chennai_Adyar_DC
10792,Tovo Canteen,Chennai,Zomato,Chennai_Adyar_DC
10795,The Fruit Shop On Greams Road,Chennai,Zomato,Chennai_Adyar_DC
9119,Creamy Inn,Chennai,Zomato,Chennai_Egmore_DC
9211,Cafe Adoniya,Chennai,Zomato,Chennai_Egmore_DC
9213,Novelty Tea House,Chennai,Zomato,Chennai_Egmore_DC
9214,Tuck Shop Gourmet,Chennai,Zomato,Chennai_Egmore_DC
9299,Italia - The Park Pod,Chennai,Zomato,Chennai_Egmore_DC
9313,Weigh-Out,Chennai,Zomato,Chennai_Egmore_DC
9354,Kailash Parbat,Chennai,Zomato,Chennai_Egmore_DC
9363,Haagen Dazs,Chennai,Zomato,Chennai_Egmore_DC
9389,Tibbs Frankie,Chennai,Zomato,Chennai_Egmore_DC
9394,MadHatter's Tea Garden,Chennai,Zomato,Chennai_Egmore_DC
9670,Jalpaan,Chennai,Zomato,Chennai_Egmore_DC
9805,Rajdhani Punjabi Dhaba,Chennai,Zomato,Chennai_Egmore_DC
9806,Tibbs Frankie,Chennai,Zomato,Chennai_Egmore_DC
9812,Dhabba Express,Chennai,Zomato,Chennai_Egmore_DC
9814,North East Kitchen,Chennai,Zomato,Chennai_Egmore_DC
9817,Le Chocolatier,Chennai,Zomato,Chennai_Egmore_DC
9822,The French Loaf,Chennai,Zomato,Chennai_Egmore_DC
9917,Rajdhani Punjabi Dhaba,Chennai,Zomato,Chennai_Egmore_DC
10066,AKI BAY,Chennai,Zomato,Chennai_Guindy_DC
10069,Nawaab Sheikh Biryani,Chennai,Zomato,Chennai_Guindy_DC
10072,The Fruit Shop On Greams Road,Chennai,Zomato,Chennai_Guindy_DC
10073,Anjappar,Chennai,Zomato,Chennai_Guindy_DC
10074,Hajeeras Kitchen,Chennai,Zomato,Chennai_Guindy_DC
10076,Ambur Star Biryani,Chennai,Zomato,Chennai_Guindy_DC
10077,Deli Express,Chennai,Zomato,Chennai_Guindy_DC
10081,Meat And Eat,Chennai,Zomato,Chennai_Guindy_DC
10082,Creamy Inn,Chennai,Zomato,Chennai_Guindy_DC
10083,Orange Wok,Chennai,Zomato,Chennai_Guindy_DC
